Title,URL,Views
Deerhoof - Future Teenage Cave Artists ALBUM REVIEW,https://www.youtube.com/watch?v=xjNG90UjuII,"186,383 views"
"Weekly Track Roundup: 6/7 (Denzel Curry, YG, Poppy, Mr. Bungle)",https://www.youtube.com/watch?v=FriRf3olBpo,"162,372 views"
Run the Jewels - RTJ4 ALBUM REVIEW,https://www.youtube.com/watch?v=gZ_FvwAqYSw,"866,744 views"
"YUNOREVIEW: June 2020 (Bad Bunny, Pearl Jam, Yaeji, Mountain Goats)",https://www.youtube.com/watch?v=eucxdHEOtK8,"217,147 views"
Oranssi Pazuzu - Mestarin kynsi ALBUM REVIEW,https://www.youtube.com/watch?v=9_49mZZwlBM,"91,453 views"
Lil Yachty - Lil Boat 3 ALBUM REVIEW,https://www.youtube.com/watch?v=n-TIQo_vCX4,"408,350 views"
"Weekly Track Roundup: 6/14 (Gorillaz, 6ix9ine, Hopsin, Ricegum)",https://www.youtube.com/watch?v=T0gG04GZCRY,"210,719 views"
Armand Hammer - Shrines ALBUM REVIEW,https://www.youtube.com/watch?v=24EwvWeTdH4,"112,126 views"
Chloe x Halle - Ungodly Hour ALBUM REVIEW,https://www.youtube.com/watch?v=zCr5tYVgqbo,"216,770 views"
Moor Jewelry - True Opera ALBUM REVIEW,https://www.youtube.com/watch?v=QsOyGQljH_M,"117,791 views"
JME - Grime MC ALBUM REVIEW,https://www.youtube.com/watch?v=z_4PLzU3RiE,"395,970 views"
"Weekly Track Roundup: 6/21 (Beyoncé, Anderson .Paak, J. Cole, Arca)",https://www.youtube.com/watch?v=XiTWf8iqqcc,"156,768 views"
Polo G - The GOAT ALBUM REVIEW,https://www.youtube.com/watch?v=s14hal4OKJg,"506,393 views"
Phoebe Bridgers - Punisher ALBUM REVIEW,https://www.youtube.com/watch?v=quifKaDZuU0,"589,277 views"
Teyana Taylor - The Album ALBUM REVIEW,https://www.youtube.com/watch?v=xj1t_9eQ71g,"133,487 views"
Baauer - Planet's Mad ALBUM REVIEW,https://www.youtube.com/watch?v=nqcrG0QCzwE,"88,495 views"
GREAT ALBUMS: June 2020,https://www.youtube.com/watch?v=8GZaZFcys9k,"220,380 views"
"Weekly Track Roundup: 6/28 (Jack Harlow, BLACKPINK, JPEGMAFIA, Bright Eyes)",https://www.youtube.com/watch?v=J7sBpVhO4is,"205,650 views"
Arca - KiCk i ALBUM REVIEW,https://www.youtube.com/watch?v=D-R_7gVb6lY,"232,462 views"
Khruangbin - Mordechai ALBUM REVIEW,https://www.youtube.com/watch?v=OMGDFW6TXIM,"181,339 views"
HAIM - Women in Music Pt. III ALBUM REVIEW,https://www.youtube.com/watch?v=iwTOEASFyfk,"219,405 views"
Jessie Ware - What's Your Pleasure? ALBUM REVIEW,https://www.youtube.com/watch?v=JzXm3T1bF9E,"344,516 views"
G-Eazy's Everything's Strange Here: NOT GOOD,https://www.youtube.com/watch?v=eSHJgHWLCeY,"502,321 views"
"Weekly Track Roundup: 7/5 (Kanye West, Sufjan Stevens, Megan Thee Stallion, 6ix9ine)",https://www.youtube.com/watch?v=29VNeujzf3o,"201,016 views"
"Pop Smoke - Shoot for the Stars, Aim for the Moon ALBUM REVIEW",https://www.youtube.com/watch?v=uNTIp7Tlc6w,"733,163 views"
Hum - Inlet ALBUM REVIEW,https://www.youtube.com/watch?v=Lk6weXL6nbI,"97,924 views"
Bob Dylan - Rough and Rowdy Ways ALBUM REVIEW,https://www.youtube.com/watch?v=LFsPY8NhCSw,"196,671 views"
Boris - No ALBUM REVIEW,https://www.youtube.com/watch?v=6HodlyNwmoU,"175,103 views"
The Best Albums of 2020 (so far...),https://www.youtube.com/watch?v=tkWjIwYD8rs,"488,862 views"
"Weekly Track Roundup: 7/12 (Kid Cudi, Eminem, James Blake, Katy Perry)",https://www.youtube.com/watch?v=FFItX5mWM0g,"213,600 views"
Juice WRLD - Legends Never Die ALBUM REVIEW,https://www.youtube.com/watch?v=R_wr9G1FoQI,"992,300 views"
100 gecs - 1000 gecs and the Tree of Clues ALBUM REVIEW,https://www.youtube.com/watch?v=VroOqGuEhbA,"416,675 views"
MIKE - Weight of the World ALBUM REVIEW,https://www.youtube.com/watch?v=l-CR-77ElnU,"145,290 views"
"YUNOREVIEW: July 2020 (Animal Collective, Lamb of God, Jehnny Beth, Tee Grizzley)",https://www.youtube.com/watch?v=CE-6H00ADE4,"161,619 views"
"Weekly Track Roundup: 7/20 (Drake, DJ Khaled, King Gizzard, IDLES)",https://www.youtube.com/watch?v=827nBo6TJwQ,"162,290 views"
Paysage d'Hiver - Im Wald ALBUM REVIEW,https://www.youtube.com/watch?v=qwhoHT727TA,"107,583 views"
Oliver Tree - Ugly Is Beautiful ALBUM REVIEW,https://www.youtube.com/watch?v=cKr7-euUE1E,"728,892 views"
Nicolas Jaar - Telas ALBUM REVIEW,https://www.youtube.com/watch?v=m94CWXpu6W8,"71,168 views"
Lianne La Havas - Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=kgM9K3Jc4bA,"193,122 views"
Blu & Exile - Miles ALBUM REVIEW,https://www.youtube.com/watch?v=1PYyjFW5opc,"213,499 views"
"Weekly Track Roundup: 7/26 (Taylor Swift, J. Cole, Gorillaz, Kero Kero Bonito)",https://www.youtube.com/watch?v=tX_X9VJayDA,"219,037 views"
Logic - No Pressure ALBUM REVIEW,https://www.youtube.com/watch?v=-oZIQdDQfro,"1,224,040 views"
Taylor Swift - Folklore ALBUM REVIEW,https://www.youtube.com/watch?v=q-kaDVK_FT0,"742,129 views"
Bladee - 333 ALBUM REVIEW,https://www.youtube.com/watch?v=-qXUyXqL8wk,"262,047 views"
Daniel Avery - Love + Light ALBUM REVIEW,https://www.youtube.com/watch?v=pzorv3VkwZE,"61,096 views"
"Weekly Track Roundup: 8/2 (Billie Eilish, Lil Uzi Vert, Marilyn Manson, Jake Paul)",https://www.youtube.com/watch?v=2dKU63SjVHU,"183,783 views"
Dominic Fike - What Could Possibly Go Wrong ALBUM REVIEW,https://www.youtube.com/watch?v=eQpYsueOSPo,"252,117 views"
Imperial Triumphant - Alphaville ALBUM REVIEW,https://www.youtube.com/watch?v=dOLtyjU0oVg,"157,387 views"
Protomartyr - Ultimate Success Today ALBUM REVIEW,https://www.youtube.com/watch?v=fu0ADsiXem8,"86,198 views"
Chromeo - Quarantine Casanova EP REVIEW,https://www.youtube.com/watch?v=7GhNlAroN20,"73,730 views"
GREAT ALBUMS: July 2020,https://www.youtube.com/watch?v=fGNJqUt1ww8,"215,973 views"
"Weekly Track Roundup: 8/9 (WAP, Joji, 645AR, Gojira)",https://www.youtube.com/watch?v=_42liaqMk0c,"217,160 views"
Aminé - Limbo ALBUM REVIEW,https://www.youtube.com/watch?v=8M42PpvvHSY,"554,263 views"
Tkay Maidza - Last Year Was Weird Vol. 2 EP REVIEW,https://www.youtube.com/watch?v=quu1-xHf4EM,"186,656 views"
Glass Animals' Dreamland: NOT GOOD,https://www.youtube.com/watch?v=JYlVdlL2rL4,"444,847 views"
NLE Choppa - Top Shotta ALBUM REVIEW,https://www.youtube.com/watch?v=oJMpR_xlxIY,"208,018 views"
Trapt - Shadow Work ALBUM REVIEW,https://www.youtube.com/watch?v=z3XPpH2T6yQ,"237,996 views"
"Weekly Track Roundup: 8/16 (Drake, Dua Lipa, Nas, Nickelback)",https://www.youtube.com/watch?v=ZORTxiznWOE,"241,525 views"
the Microphones - Microphones in 2020 ALBUM REVIEW,https://www.youtube.com/watch?v=tva9Kl62-Ck,"182,422 views"
Primitive Man - Immersion ALBUM REVIEW,https://www.youtube.com/watch?v=nmjp97NtrRI,"86,617 views"
City Morgue - Toxic Boogaloo EP REVIEW,https://www.youtube.com/watch?v=CH0ix7D-vr0,"144,467 views"
A. G. Cook - 7G ALBUM REVIEW,https://www.youtube.com/watch?v=0pq71XoRcgw,"136,617 views"
Fontaines D.C. - A Hero's Death ALBUM REVIEW,https://www.youtube.com/watch?v=fZnUu_QMTN4,"141,666 views"
"Weekly Track Roundup: 8/23 ""ENTREPRENEUR"" IS NOT GOOD",https://www.youtube.com/watch?v=Kry0EYMuGgk,"198,559 views"
Nas - King's Disease ALBUM REVIEW,https://www.youtube.com/watch?v=bC57B3zsv3k,"447,321 views"
The Killers - Imploding the Mirage ALBUM REVIEW,https://www.youtube.com/watch?v=NgAuIMECDXY,"182,949 views"
"Bright Eyes - Down in the Weeds, Where the World Once Was ALBUM REVIEW",https://www.youtube.com/watch?v=aV2JKSsoux8,"118,559 views"
Matmos - The Consuming Flame: Open Exercises in Group Form ALBUM REVIEW,https://www.youtube.com/watch?v=n-g7m_ROyds,"123,457 views"
"YUNOREVIEW: August 2020 (Lupe Fiasco, Angel Olsen, Itzy, George Clanton & Nick Hexum)",https://www.youtube.com/watch?v=8eexLCNb0U0,"141,409 views"
"Weekly Track Roundup: 8/30 (BLACKPINK, Cordae, Smashing Pumpkins, clipping.)",https://www.youtube.com/watch?v=stoRoLUx63I,"150,590 views"
Disclosure - Energy ALBUM REVIEW,https://www.youtube.com/watch?v=wz0CLtCyKfc,"134,497 views"
Katy Perry - Smile ALBUM REVIEW,https://www.youtube.com/watch?v=B6qB-S2bwj4,"241,186 views"
Jaden - CTV3: Cool Tape Vol. 3 MIXTAPE REVIEW,https://www.youtube.com/watch?v=DV_N7cKbOPM,"313,358 views"
Spirit Possession - Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=AQzJxUAq7Is,"63,238 views"
"Weekly Track Roundup: 9/6 (Joyner Lucas, Finneas, Lil Durk, AJR)",https://www.youtube.com/watch?v=j_dOiAJWakQ,"154,578 views"
6ix9ine - TattleTales ALBUM REVIEW,https://www.youtube.com/watch?v=NPl4pTbjxwY,"693,013 views"
Big Sean - Detroit 2 ALBUM REVIEW,https://www.youtube.com/watch?v=exQ6iwxmsIo,"438,217 views"
Meridian Brothers - Cumbia Siglo XXI ALBUM REVIEW,https://www.youtube.com/watch?v=s15wXPP1UNw,"88,363 views"
Kelly Lee Owens - Inner Song ALBUM REVIEW,https://www.youtube.com/watch?v=eDEsSdR6vvo,"67,516 views"
Declan McKenna - Zeros ALBUM REVIEW,https://www.youtube.com/watch?v=InGF9p4p-ZA,"101,884 views"
"Weekly Track Roundup: 9/13 (Gorillaz, Jake Paul, James Blake, M.I.A.)",https://www.youtube.com/watch?v=7Yk6zdymGIg,"161,269 views"
Conway the Machine - From King to a GOD ALBUM REVIEW,https://www.youtube.com/watch?v=qjy2K0mTmb4,"215,109 views"
NIKI - Moonchild ALBUM REVIEW,https://www.youtube.com/watch?v=RxnIWNbxY70,"82,110 views"
The Flaming Lips - American Head ALBUM REVIEW,https://www.youtube.com/watch?v=pDfAUTPkgWo,"178,667 views"
Sevdaliza - Shabrang ALBUM REVIEW,https://www.youtube.com/watch?v=cCfGhfKa7cI,"168,001 views"
Everything Everything - Re-Animator ALBUM REVIEW,https://www.youtube.com/watch?v=MVPd7rfZlow,"81,201 views"
"Weekly Track Roundup: 9/20 (Justin Bieber, Sufjan Stevens, Lil Pump, The Avalanches)",https://www.youtube.com/watch?v=5wRFbd9PrtM,"169,084 views"
A. G. Cook - Apple ALBUM REVIEW,https://www.youtube.com/watch?v=OeHlFSiTAPk,"86,102 views"
Lil Tecca - Virgo World ALBUM REVIEW,https://www.youtube.com/watch?v=ArYDzjzA0GQ,"252,540 views"
Osees (Oh Sees) - Protean Threat ALBUM REVIEW,https://www.youtube.com/watch?v=Xr6nQ4G6Ap4,"90,544 views"
Klô Pelgag - Notre​-​Dame​-​des​-​Sept​-​Douleurs ALBUM REVIEW,https://www.youtube.com/watch?v=JuXK6ggAtaI,"77,658 views"
Fleet Foxes - Shore ALBUM REVIEW,https://www.youtube.com/watch?v=5BQYIgXtxUM,"193,343 views"
Weekly Track Roundup: 9/27 (VIN DIESEL??),https://www.youtube.com/watch?v=FKFUpAGiqrM,"182,843 views"
Joji - Nectar ALBUM REVIEW,https://www.youtube.com/watch?v=QBgqntNfsTo,"971,009 views"
Machine Gun Kelly's Tickets to My Downfall: NOT GOOD,https://www.youtube.com/watch?v=qsE_cq6c1X8,"756,776 views"
Idles - Ultra Mono ALBUM REVIEW,https://www.youtube.com/watch?v=6dGoe-1csKY,"291,707 views"
Deftones - Ohms ALBUM REVIEW,https://www.youtube.com/watch?v=YbU_oJiqWM8,"311,868 views"
Sufjan Stevens - The Ascension ALBUM REVIEW,https://www.youtube.com/watch?v=gedRaMs5I90,"182,215 views"
"Weekly Track Roundup: 10/4 (Gorillaz, Megan Thee Stallion, Fivio Foreign, CHAI)",https://www.youtube.com/watch?v=1VhK4zDvvAM,"166,157 views"
Neil Cicierega - Mouth Dreams ALBUM REVIEW,https://www.youtube.com/watch?v=BwkYStaZc_M,"153,973 views"
Spillage Village - Spilligion ALBUM REVIEW,https://www.youtube.com/watch?v=9VpiXVgQ5gk,"165,376 views"
21 Savage & Metro Boomin - Savage Mode II ALBUM REVIEW,https://www.youtube.com/watch?v=sg00wSP-iVQ,"708,330 views"
BLACKPINK - The Album ALBUM REVIEW,https://www.youtube.com/watch?v=jv9F5ZHUH6k,"253,551 views"
Anna von Hausswolff - All Thoughts Fly ALBUM REVIEW,https://www.youtube.com/watch?v=yTOaO2T2lPA,"78,396 views"
"Weekly Track Roundup: 10/11 (AC/DC, Anderson .Paak, Bebe Rexha & Doja Cat)",https://www.youtube.com/watch?v=ZW47PTPunvk,"155,221 views"
"YUNOREVIEW: October 2020 (Westside Gunn, The Chicks, Rich Brian, Mariah Carey)",https://www.youtube.com/watch?v=NrgFGAlMr6E,"189,218 views"
Clown Core - Van ALBUM REVIEW,https://www.youtube.com/watch?v=R68JzG7Vb7w,"250,244 views"
Reason - New Beginnings ALBUM REVIEW,https://www.youtube.com/watch?v=Ut8FzE96jjA,"146,190 views"
Jay Electronica - Act II: The Patents of Nobility (The Turn) ALBUM REVIEW,https://www.youtube.com/watch?v=gyXM70Ll5T4,"130,260 views"
Róisín Murphy - Róisín Machine ALBUM REVIEW,https://www.youtube.com/watch?v=FauXaf-aX-M,"68,955 views"
"Weekly Track Roundup: 10/18 (Kanye West, Lana Del Rey, Jake Paul)",https://www.youtube.com/watch?v=M0Xr7s50XBc,"195,515 views"
Touché Amoré - Lament ALBUM REVIEW,https://www.youtube.com/watch?v=9kION3co4ns,"83,319 views"
"Black Thought - Streams of Thought, Vol. 3: Cane and Abel ALBUM REVIEW",https://www.youtube.com/watch?v=qe-l_W8hFf4,"114,195 views"
Dorian Electra - My Agenda ALBUM REVIEW,https://www.youtube.com/watch?v=aNEPvtcuFj0,"195,358 views"
Benny the Butcher - Burden of Proof ALBUM REVIEW,https://www.youtube.com/watch?v=fFWKlgG1MGw,"170,044 views"
HEALTH - DISCO4 :: PART I ALBUM REVIEW,https://www.youtube.com/watch?v=hyJN7A4B8F0,"89,496 views"
"Weekly Track Roundup: 10/25 (Ariana Grande, Skrillex, Shygirl, Liturgy)",https://www.youtube.com/watch?v=rETcaDJmemo,"163,544 views"
"Gorillaz - Song Machine, Season One: Strange Timez ALBUM REVIEW",https://www.youtube.com/watch?v=G7s5snuMMJA,"608,357 views"
clipping. - Visions of Bodies Being Burned ALBUM REVIEW,https://www.youtube.com/watch?v=0XxT334Qbuc,"368,324 views"
"Open Mike Eagle - Anime, Trauma & Divorce ALBUM REVIEW",https://www.youtube.com/watch?v=pES7sdxFZnY,"95,857 views"
Jean Dawson - Pixel Bath ALBUM REVIEW,https://www.youtube.com/watch?v=ScTQqlZL3EQ,"136,527 views"
Adrianne Lenker - Songs ALBUM REVIEW,https://www.youtube.com/watch?v=Czumt_lyu10,"173,438 views"
"Weekly Track Roundup: 11/1 (Freddie Gibbs, Busta Rhymes, Carly Rae Jepsen, Vin Diesel)",https://www.youtube.com/watch?v=nTk2LBFJ6S0,"149,258 views"
Trippie Redd - Pegasus ALBUM REVIEW,https://www.youtube.com/watch?v=utP8MIjgvvo,"395,720 views"
Bring Me the Horizon - POST HUMAN: SURVIVAL HORROR EP REVIEW,https://www.youtube.com/watch?v=u7IJtooEuL0,"406,648 views"
Ariana Grande - Positions ALBUM REVIEW,https://www.youtube.com/watch?v=CHdCy31Ihro,"422,511 views"
Busta Rhymes - Extinction Level Event 2: The Wrath of God ALBUM REVIEW,https://www.youtube.com/watch?v=2emd19ePvVw,"208,635 views"
Oneohtrix Point Never - Magic Oneohtrix Point Never ALBUM REVIEW,https://www.youtube.com/watch?v=ue2o_EokaIw,"126,182 views"
"YUNOREVIEW: November 2020 (Sturgill Simpson, Mr. Bungle, Ty Dolla $ign, Omar Apollo)",https://www.youtube.com/watch?v=aeufEIA2qYE,"192,678 views"
Kylie Minogue - Disco ALBUM REVIEW,https://www.youtube.com/watch?v=vii2ZzwUhzI,"105,937 views"
Nav's Emergency Tsunami: NOT GOOD,https://www.youtube.com/watch?v=Nwx17Pi3hnk,"502,275 views"
GREAT ALBUMS: November 2020,https://www.youtube.com/watch?v=wbX_7RIYH30,"191,398 views"
Dope Body - Crack a Light ALBUM REVIEW,https://www.youtube.com/watch?v=p-e2aix24dc,"54,877 views"
"Weekly Track Roundup: 11/15 (Billie Eilish, Lil Nas X, System of a Down, Run the Jewels)",https://www.youtube.com/watch?v=zZKumof9HT0,"188,073 views"
Future & Lil Uzi Vert - Pluto x Baby Pluto ALBUM REVIEW,https://www.youtube.com/watch?v=5YILMnITBN8,"323,450 views"
Chris Stapleton - Starting Over ALBUM REVIEW,https://www.youtube.com/watch?v=R6iiCICEefQ,"183,695 views"
Undeath - Lesions of a Different Kind ALBUM REVIEW,https://www.youtube.com/watch?v=gyQWxeaqJ3M,"114,969 views"
Aesop Rock - Spirit World Field Guide ALBUM REVIEW,https://www.youtube.com/watch?v=Y_ypI1026i4,"210,848 views"
William Basinski - Lamentations ALBUM REVIEW,https://www.youtube.com/watch?v=f0R4T8xaS04,"60,078 views"
"Weekly Track Roundup: 11/22 (Lana Del Rey, slowthai, Bleachers, Tierra Whack)",https://www.youtube.com/watch?v=0Fg8wR26OEI,"149,694 views"
Megan Thee Stallion - Good News ALBUM REVIEW,https://www.youtube.com/watch?v=XuPVjfETFO8,"247,522 views"
King Gizzard & the Lizard Wizard - K.G. ALBUM REVIEW,https://www.youtube.com/watch?v=l9Ma-NuFejc,"187,658 views"
Kali Uchis - Sin Miedo (del Amor y Otros Demonios) ∞ ALBUM REVIEW,https://www.youtube.com/watch?v=X63OVtokffA,"215,201 views"
2021 Grammy Awards Picks & Predictions!,https://www.youtube.com/watch?v=9kskT7l359s,"336,337 views"
Liturgy - Origin of the Alimonies ALBUM REVIEW,https://www.youtube.com/watch?v=u2tGz8rtZHQ,"104,154 views"
Miley Cyrus - Plastic Hearts ALBUM REVIEW,https://www.youtube.com/watch?v=yWuOJ4Uusys,"329,841 views"
Bad Bunny - El Último Tour del Mundo ALBUM REVIEW,https://www.youtube.com/watch?v=IoZPgTi2oE8,"213,608 views"
"lobsterfight - pink, black, and orange in the corners. ALBUM REVIEW",https://www.youtube.com/watch?v=yC62_qaVX8E,"63,817 views"
The Koreatown Oddity - Little Dominiques Nosebleed ALBUM REVIEW,https://www.youtube.com/watch?v=SQl6PpyNZ14,"171,629 views"
Boldy James & Sterling Toles - Manger on McNichols ALBUM REVIEW,https://www.youtube.com/watch?v=KD-UKHZaycQ,"111,311 views"
HOLIDAY HEATERS!!! | Weekly Track Roundup: 12/6,https://www.youtube.com/watch?v=wgitUBLgUKM,"130,525 views"
Rico Nasty - Nightmare Vacation ALBUM REVIEW,https://www.youtube.com/watch?v=vB_y--drYjM,"177,391 views"
Ichiko Aoba - Windswept Adan ALBUM REVIEW,https://www.youtube.com/watch?v=KK29Ry8Zx2I,"216,674 views"
Them Airs - Doped Runner Verse ALBUM REVIEW,https://www.youtube.com/watch?v=ELUAGpc43tg,"51,309 views"
"EP ❤️: Shygirl, Zeal & Ardor, Soul Glo & Cakes Da Killa x Proper Villains",https://www.youtube.com/watch?v=jRU0s8VdRb8,"67,178 views"
Jack Harlow - That's What They All Say ALBUM REVIEW,https://www.youtube.com/watch?v=nLdt3x9SGsg,"425,910 views"
"Weekly Track Roundup: 12/13 (Mario Judah, Taylor Swift, King Gizzard, Grimes)",https://www.youtube.com/watch?v=997FUpB082Y,"163,424 views"
Kid Cudi - Man on the Moon III: The Chosen ALBUM REVIEW,https://www.youtube.com/watch?v=53LfL3gPGSc,"1,126,672 views"
Taylor Swift - Evermore ALBUM REVIEW,https://www.youtube.com/watch?v=W9cOKfKW1Us,"506,792 views"
The Avalanches - We Will Always Love You ALBUM REVIEW,https://www.youtube.com/watch?v=FxdeOb1U2HA,"176,755 views"
Honorable Mentions of 2020,https://www.youtube.com/watch?v=topbKN4iAX8,"289,047 views"
Top 15 EPs of 2020,https://www.youtube.com/watch?v=OEevZG_berE,"323,717 views"
10 Worst Songs of 2020,https://www.youtube.com/watch?v=gwsvZmbVuEw,"928,606 views"
The Worst Albums of 2020,https://www.youtube.com/watch?v=-0vC47LMTGk,"928,094 views"
50 Best Songs of 2020,https://www.youtube.com/watch?v=73Pqpq-Qx1I,"611,246 views"
50 Best Albums of 2020,https://www.youtube.com/watch?v=VN562bgJRZ4,"1,016,683 views"
The Roots - Things Fall Apart ALBUM REVIEW,https://www.youtube.com/watch?v=zU5ryLeZKMw,"253,537 views"
M.I.A. - Arular ALBUM REVIEW,https://www.youtube.com/watch?v=0o18WjNo6tA,"203,081 views"
Nine Inch Nails - The Downward Spiral ALBUM REVIEW,https://www.youtube.com/watch?v=pX1HD3Rpyak,"373,344 views"
Portishead - Dummy ALBUM REVIEW,https://www.youtube.com/watch?v=HZ-Ki-NgyLU,"231,508 views"
Alice Coltrane - Journey in Satchidananda ALBUM REVIEW,https://www.youtube.com/watch?v=u6lrbCViLTM,"126,813 views"
"SZA, slowthai, The Voidz & Foo Fighters | Weekly Track Roundup: 1/10/21",https://www.youtube.com/watch?v=tael_AxsRCc,"184,794 views"
Gorillaz - Plastic Beach REDUX REVIEW,https://www.youtube.com/watch?v=XBc-kA0Ean8,"616,559 views"
Playboi Carti - Whole Lotta Red ALBUM REVIEW,https://www.youtube.com/watch?v=GHz3Sw-jSFw,"1,369,789 views"
Eminem - Music to Be Murdered By – Side B ALBUM REVIEW,https://www.youtube.com/watch?v=biBQRH35bWA,"695,031 views"
Viagra Boys - Welfare Jazz ALBUM REVIEW,https://www.youtube.com/watch?v=ru9qiOXq4ec,"179,228 views"
"YUNOREVIEW: January 2021 (Bree Runway, BTS, Paul McCartney, Autechre)",https://www.youtube.com/watch?v=SLKgNcqoAyk,"177,598 views"
"Lana Del Rey, DaBaby, Juice WRLD, Ameer Vann | Weekly Track Roundup: 1/18/21",https://www.youtube.com/watch?v=4W78n8gAPxk,"153,640 views"
Shame - Drunk Tank Pink ALBUM REVIEW,https://www.youtube.com/watch?v=t8OB9Da7gsw,"96,339 views"
DJ Sabrina the Teenage DJ - Charmed ALBUM REVIEW,https://www.youtube.com/watch?v=xBKHJshpMuE,"88,298 views"
Navy Blue - Song of Sage: Post Panic! ALBUM REVIEW,https://www.youtube.com/watch?v=-7a9rH2_5Aw,"106,884 views"
Jazmine Sullivan - Heaux Tales EP REVIEW,https://www.youtube.com/watch?v=-bOIen0lY4s,"100,280 views"
"Billie Eilish, Rosalía, Weezer, Hopsin | Weekly Track Roundup: 1/24/21",https://www.youtube.com/watch?v=03Wu_g743eU,"135,227 views"
Bicep - Isles ALBUM REVIEW,https://www.youtube.com/watch?v=w0j7ptp2a6s,"77,733 views"
Moor Mother & billy woods - BRASS ALBUM REVIEW,https://www.youtube.com/watch?v=COMIHVbDRcs,"138,687 views"
"EP ❤️: Arca, Beach Bunny, and Cosmo Pyke",https://www.youtube.com/watch?v=dDwXi6qimZg,"49,061 views"
R.A.P. Ferreira - bob's son ALBUM REVIEW,https://www.youtube.com/watch?v=VvCRyCMCJpE,"72,011 views"
Ashnikko - Demidevil MIXTAPE REVIEW,https://www.youtube.com/watch?v=CsApbdvkE5k,"112,655 views"
"JPEGMAFIA, Rebecca Black, Mario Judah, Xiu Xiu | Weekly Track Roundup: 1/31/21",https://www.youtube.com/watch?v=n9bBwMa2-Iw,"145,584 views"
Weezer - OK Human ALBUM REVIEW,https://www.youtube.com/watch?v=_PM2RMx7zTY,"448,904 views"
Portrayal of Guilt - We Are Always Alone ALBUM REVIEW,https://www.youtube.com/watch?v=8L9s6emx0Rc,"58,610 views"
Madlib - Sound Ancestors ALBUM REVIEW,https://www.youtube.com/watch?v=4Sqd7rXJqEw,"186,525 views"
The Body - I've Seen All I Need to See ALBUM REVIEW,https://www.youtube.com/watch?v=T2KxQVMzLUM,"68,790 views"
Steven Wilson's The Future Bites: NOT BAD,https://www.youtube.com/watch?v=lQpHaXqGlCg,"266,688 views"
"Freddie Gibbs, Cardi B, Oliver Tree, Ichiko Aoba | Weekly Track Roundup: 2/7/21",https://www.youtube.com/watch?v=x2mythqw8Jo,"139,117 views"
Foo Fighters - Medicine at Midnight ALBUM REVIEW,https://www.youtube.com/watch?v=wvLrxrY8Y40,"214,911 views"
"Black Country, New Road - For the first time ALBUM REVIEW",https://www.youtube.com/watch?v=EYiFXbhAwxg,"307,610 views"
Hayley Williams - FLOWERS for VASES / descansos ALBUM REVIEW,https://www.youtube.com/watch?v=sOVuYWs9RP4,"111,626 views"
The Weather Station - Ignorance ALBUM REVIEW,https://www.youtube.com/watch?v=TUP1_EmhwI4,"53,638 views"
"EP ❤️: Luna Li, Jute Gyte, Lingua Ignota, JPEGMAFIA",https://www.youtube.com/watch?v=o9zjycjRLU4,"64,539 views"
"slowthai, Taylor Swift, Rebecca Black, Greta Van Fleet | Weekly Track Roundup: 2/14/21",https://www.youtube.com/watch?v=2xUBRAT5XD0,"127,007 views"
Florida Georgia Line - Life Rolls On ALBUM REVIEW,https://www.youtube.com/watch?v=DNPw2EvySX0,"129,077 views"
slowthai - TYRON ALBUM REVIEW,https://www.youtube.com/watch?v=WMAcwJ5lUzE,"417,423 views"
Pale Waves - Who Am I? ALBUM REVIEW,https://www.youtube.com/watch?v=UpoIMD7izUQ,"76,373 views"
Black Dresses - Forever in Your Heart ALBUM REVIEW,https://www.youtube.com/watch?v=xkI9StSO9AM,"145,789 views"
GREAT ALBUMS: February 2021,https://www.youtube.com/watch?v=pXq6CVP8q_Y,"142,750 views"
"King Gizzard, NF, Denzel Curry, Iceage | Weekly Track Roundup: 2/22/21",https://www.youtube.com/watch?v=FHZlYP669tE,"127,560 views"
Trippie Redd - Neon Shark vs. Pegasus ALBUM REVIEW,https://www.youtube.com/watch?v=f9GlJ-YkqJ4,"231,723 views"
Ad Nauseam - Imperative Imperceptible Impulse ALBUM REVIEW,https://www.youtube.com/watch?v=CWqSCn0SG10,"145,990 views"
Conway & Big Ghost Ltd - If It Bleeds It Can Be Killed ALBUM REVIEW,https://www.youtube.com/watch?v=OxTYIlBoE6Y,"79,997 views"
Mogwai - As the Love Continues ALBUM REVIEW,https://www.youtube.com/watch?v=jbM_AZxCTBc,"77,939 views"
"YUNOREVIEW: February 2021 (Pooh Shiesty, Arlo Parks, James Ferraro, Fievel Is Glauque)",https://www.youtube.com/watch?v=erDymD5j4GI,"110,365 views"
"Kero Kero Bonito, Post Malone, Freddie Gibbs, Green Day | Weekly Track Roundup: 3/1/21",https://www.youtube.com/watch?v=201Vj8vTM3c,"142,001 views"
King Gizzard & The Lizard Wizard - L.W. ALBUM REVIEW,https://www.youtube.com/watch?v=reMxrzKTyNU,"178,999 views"
Nick Cave & Warren Ellis - Carnage ALBUM REVIEW,https://www.youtube.com/watch?v=UABXnP_1i-s,"163,471 views"
Julien Baker - Little Oblivions ALBUM REVIEW,https://www.youtube.com/watch?v=LXdabIrzrDs,"93,637 views"
